n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,pairwise,fast_exact
RR,3650,0.03842592239379883,0.03761696815490723,0.04077315330505371,0.003354787826538086,0.0032606124877929688,0.0032258033752441406,17.17963743209839,8.269235849380493
RR,4514,0.04634523391723633,0.04658341407775879,0.04923295974731445,0.003381967544555664,0.0032770633697509766,0.003233671188354492,26.25688934326172,10.192195892333984
RR,4758,0.04909515380859375,0.047788381576538086,0.050714969635009766,0.0033042430877685547,0.0032546520233154297,0.003222227096557617,29.086073875427246,10.664740085601807
RR,1522,0.0172574520111084,0.016345500946044922,0.018275737762451172,0.003240346908569336,0.0031659603118896484,0.0031485557556152344,2.9471373558044434,4.055903911590576
RR,3118,0.032903194427490234,0.03196120262145996,0.03445863723754883,0.0032303333282470703,0.003162860870361328,0.00318145751953125,12.574647188186646,6.931659936904907
RR,3973,0.0442960262298584,0.04216742515563965,0.04500007629394531,0.0032379627227783203,0.0031867027282714844,0.0031747817993164062,20.289028882980347,8.482929706573486
RR,3859,0.04190635681152344,0.04062247276306152,0.04317045211791992,0.003284931182861328,0.003208160400390625,0.003204822540283203,19.048735857009888,8.259788513183594
RR,3287,0.03477287292480469,0.03467059135437012,0.03678488731384277,0.003242015838623047,0.003175973892211914,0.00316619873046875,13.851499557495117,7.362783670425415
RR,1271,0.015484094619750977,0.01236867904663086,0.013340234756469727,0.0033311843872070312,0.0032722949981689453,0.003251791000366211,2.115631341934204,3.7174556255340576
RR,3412,0.03559088706970215,0.03579282760620117,0.03753376007080078,0.003261566162109375,0.003195047378540039,0.0031828880310058594,14.928823947906494,7.50321364402771
RR,1877,0.02070140838623047,0.021025657653808594,0.02291131019592285,0.0032193660736083984,0.003159761428833008,0.0031538009643554688,4.540645360946655,4.83925199508667
RR,2239,0.02457737922668457,0.02402210235595703,0.02688002586364746,0.0032913684844970703,0.0031838417053222656,0.0031900405883789062,6.376585006713867,5.5148766040802
RR,4675,0.04864215850830078,0.048284292221069336,0.05195116996765137,0.0033025741577148438,0.0032029151916503906,0.003205537796020508,28.162550687789917,10.633314847946167
RR,3402,0.037100791931152344,0.0363619327545166,0.03890419006347656,0.0032677650451660156,0.0031778812408447266,0.003194570541381836,14.978760957717896,7.964303255081177
RR,4008,0.042322635650634766,0.04139995574951172,0.0441439151763916,0.0033121109008789062,0.003159761428833008,0.003153562545776367,20.595422744750977,8.903748750686646
RR,4975,0.05574297904968262,0.05585527420043945,0.0570371150970459,0.0033669471740722656,0.00330352783203125,0.0032815933227539062,32.26791477203369,12.153140306472778
