n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,pairwise,fast_exact
SM,1065,0.022121429443359375,0.028759241104125977,0.032883405685424805,0.009461164474487305,0.009150266647338867,0.009134292602539062,4.138697862625122,18.911727905273438
SM,1283,0.02927112579345703,0.03298497200012207,0.037017822265625,0.009248733520507812,0.00920557975769043,0.009106636047363281,6.015392780303955,20.545974016189575
SM,4335,0.11737513542175293,0.11203336715698242,0.12067317962646484,0.009264230728149414,0.009232044219970703,0.009235858917236328,69.32631349563599,49.073933362960815
SM,4079,0.11067581176757812,0.10666608810424805,0.11506009101867676,0.009304046630859375,0.009280204772949219,0.009296655654907227,61.68419337272644,46.455843925476074
SM,1012,0.022676944732666016,0.02510690689086914,0.03277873992919922,0.009229898452758789,0.009143352508544922,0.009165763854980469,3.730384588241577,17.899858951568604
SM,3638,0.09162139892578125,0.09913468360900879,0.10044598579406738,0.009155988693237305,0.009117603302001953,0.009139060974121094,48.79668378829956,42.545385122299194
SM,3306,0.07262372970581055,0.07231020927429199,0.07599377632141113,0.009350776672363281,0.009376049041748047,0.009310483932495117,41.0566782951355,39.514371395111084
SM,1612,0.038959503173828125,0.040778160095214844,0.04799079895019531,0.009196758270263672,0.009179115295410156,0.00917673110961914,9.479101181030273,23.817614793777466
SM,1985,0.04692864418029785,0.047975778579711914,0.054927825927734375,0.009253263473510742,0.009264230728149414,0.009196758270263672,14.406970977783203,27.406859874725342
SM,2319,0.06347131729125977,0.059725046157836914,0.06647014617919922,0.00916910171508789,0.009151458740234375,0.009152650833129883,19.950838327407837,30.748167991638184
SM,1873,0.16603446006774902,0.045789241790771484,0.05344653129577637,0.00932455062866211,0.009242534637451172,0.009242773056030273,12.783761501312256,26.38794469833374
SM,3631,0.09324097633361816,0.0912938117980957,0.09885621070861816,0.009273290634155273,0.009219169616699219,0.009213924407958984,49.782851696014404,42.33206272125244
SM,3017,0.0790402889251709,0.07828545570373535,0.08851051330566406,0.009356021881103516,0.009326696395874023,0.009240865707397461,34.35278296470642,36.985337257385254
SM,4924,0.12423276901245117,0.1242067813873291,0.13186240196228027,0.009248971939086914,0.009218931198120117,0.009249210357666016,91.05948662757874,54.043994426727295
SM,3830,0.08173537254333496,0.07798886299133301,0.0860893726348877,0.009251594543457031,0.009248018264770508,0.009184598922729492,54.336570262908936,44.17502284049988
SM,3359,0.07074236869812012,0.06975150108337402,0.07589387893676758,0.009270906448364258,0.009194374084472656,0.009211301803588867,42.7783637046814,40.0903115272522
SM,2377,0.06268930435180664,0.060999393463134766,0.06905412673950195,0.009260177612304688,0.00926971435546875,0.009268999099731445,20.977169275283813,31.25874137878418
SM,2799,0.07076692581176758,0.07643890380859375,0.08066201210021973,0.009287595748901367,0.009201526641845703,0.009247303009033203,29.430158376693726,35.00132441520691
SM,4149,0.11053609848022461,0.10652494430541992,0.11405634880065918,0.009429216384887695,0.009342193603515625,0.009403705596923828,64.71889424324036,47.11245679855347
SM,3802,0.09695005416870117,0.09808874130249023,0.10583972930908203,0.009207010269165039,0.009165287017822266,0.009173393249511719,53.70595335960388,44.27021861076355
SM,3804,0.09607863426208496,0.09794473648071289,0.10544252395629883,0.009337663650512695,0.009296655654907227,0.009259939193725586,54.72694182395935,44.13269567489624
SM,3669,0.09185314178466797,0.0931847095489502,0.10024595260620117,0.009318113327026367,0.009263992309570312,0.00923776626586914,49.53094172477722,42.78269410133362
SM,4169,0.08598113059997559,0.08719444274902344,0.09419965744018555,0.009260177612304688,0.009295225143432617,0.009305715560913086,65.45023941993713,47.26406979560852
SM,3857,0.0782167911529541,0.08030867576599121,0.08674740791320801,0.009208440780639648,0.009165525436401367,0.009218215942382812,55.45802569389343,44.358219385147095
SM,4315,0.11324667930603027,0.11033248901367188,0.11937308311462402,0.009302377700805664,0.009297370910644531,0.009295225143432617,69.51792192459106,48.61327314376831
SM,1599,0.030008316040039062,0.02996969223022461,0.037764549255371094,0.0093231201171875,0.009175539016723633,0.00934600830078125,9.547338008880615,23.52167272567749
SM,1003,0.023882150650024414,0.025577306747436523,0.032567501068115234,0.009252548217773438,0.009288549423217773,0.009241580963134766,3.750354051589966,18.075992822647095
SM,4218,0.11172008514404297,0.10918593406677246,0.11630678176879883,0.009328603744506836,0.009300470352172852,0.009367227554321289,67.00918889045715,47.647555351257324
SM,2398,0.05224919319152832,0.05604696273803711,0.058463096618652344,0.009406566619873047,0.009363651275634766,0.009280681610107422,21.46250343322754,31.320801734924316
SM,1175,0.021851301193237305,0.02326345443725586,0.030260086059570312,0.009301424026489258,0.009094953536987305,0.00909876823425293,5.043234348297119,19.64266610145569
SM,4150,0.10384511947631836,0.10524296760559082,0.11567807197570801,0.00937795639038086,0.009304285049438477,0.009329795837402344,65.45078468322754,47.27406907081604
SM,4437,0.11282825469970703,0.12448000907897949,0.12291121482849121,0.009264230728149414,0.009223222732543945,0.009263277053833008,72.54763388633728,49.932079792022705
SM,3754,0.09311509132385254,0.10201048851013184,0.10310888290405273,0.009316205978393555,0.00963592529296875,0.009314298629760742,53.04540133476257,43.33290433883667
SM,3644,0.09268474578857422,0.0962371826171875,0.10205197334289551,0.009279966354370117,0.009244680404663086,0.009273767471313477,49.79984784126282,42.54470133781433
SM,3105,0.08288264274597168,0.08286643028259277,0.08616137504577637,0.009557008743286133,0.009562015533447266,0.009488105773925781,35.43728446960449,37.68650412559509
SM,4471,0.11266708374023438,0.11447739601135254,0.12052655220031738,0.009418249130249023,0.009348630905151367,0.009302139282226562,76.74392199516296,50.1186158657074
SM,1307,0.029761791229248047,0.031073331832885742,0.03835725784301758,0.009313344955444336,0.009244441986083984,0.009197711944580078,6.262452840805054,21.060321807861328
SM,4175,0.09018492698669434,0.08775997161865234,0.09417152404785156,0.009208202362060547,0.00911569595336914,0.009086847305297852,64.02737283706665,47.278836250305176
SM,3912,0.11040973663330078,0.10041356086730957,0.10921287536621094,0.009232759475708008,0.00921487808227539,0.009193658828735352,56.63707971572876,44.81894040107727
SM,4894,0.12319469451904297,0.12843728065490723,0.13208508491516113,0.009223699569702148,0.009175777435302734,0.009188175201416016,88.82881617546082,53.5110981464386
