n_ary,n_subset,strat_10,strat_25,strat_50,random_1,random_2,random_3,rdkit,fast_exact
RR,37000,0.014934474223823145,0.016127446688033023,0.016155801193406955,0.014829640444249618,0.016652618543137977,0.015160478841819338,0.015686155519453997,0.015686155519453997
RR,38000,0.036505419484439645,0.038542736966505044,0.03831786991822578,0.035764842278729655,0.03833180365132362,0.03970787776881266,0.038392040695648715,0.038392040695648624
RR,39000,0.03443084530376981,0.034511107894096,0.03466132007691931,0.03301997571093139,0.03064439599654872,0.03120474248044705,0.03398829748532001,0.03398829748531996
RR,40000,0.024813229882955434,0.016841386747605776,0.015561680133334761,0.01773057172366831,0.013361958673013229,0.01580133505384381,0.014671847325783766,0.014671847325783794
RR,41000,0.03473699636855299,0.03834052208513974,0.03911238104238423,0.0392875665409503,0.04018014646062155,0.03991934667729415,0.03967593029766182,0.03967593029766176
RR,42000,0.038004687019590824,0.03789768131441588,0.03788423354648081,0.034629865244613076,0.03882537743103123,0.038377360057250655,0.03837770463900775,0.038377704639007706
RR,43000,0.019332563869710283,0.022034613831227404,0.01983882396534128,0.01961027452862281,0.018598532753221302,0.01839047782893146,0.019010737158542682,0.019010737158542748
RR,44000,0.021488046385940412,0.023871556902010326,0.023836857873514635,0.023696448303073776,0.023672158508999553,0.022522278115043936,0.023536592482095678,0.023536592482095692
RR,45000,0.11282311649919403,0.11866656494314856,0.11864511537822306,0.11049055229222554,0.12395665068978466,0.11440716092916282,0.1201792226234402,0.12017922262343872
RR,46000,0.17683951819557767,0.18584659018080943,0.18392637094331699,0.20202636804075158,0.1973979794873006,0.20189361941966036,0.1855637140671571,0.18556371406715724
RR,47000,0.049501600626612026,0.05173662932418735,0.051390914575243786,0.05192318376356856,0.05084580129966962,0.05182231799453361,0.052266842594413374,0.05226684259441384
RR,48000,0.06415719348141033,0.06755542996836514,0.06781402050066444,0.06718529949414635,0.0637648456410389,0.07002498844582387,0.06790134635222186,0.0679013463522214
RR,49000,0.030341042127697497,0.03354460188065068,0.03302024261032017,0.0340764642577482,0.03082420979365716,0.03191463455759914,0.032011786013643066,0.0320117860136428
RR,50000,0.05799219197300602,0.062059030469790964,0.060779541206733234,0.06218792981056855,0.05524256823855196,0.06534943397314556,0.06177686526665791,0.061776865266658106
